3.751  1.78784 -0.0253295 1.79219 -1.96393 -1.14366 0.579089 0.426638  1.78824 -0.0240312 1.79068 -1.96426 -1.14503 0.579474 0.425058  -0.471495 -1.35882 1.42432 0.447801 1.49125 -0.290945 1.64729 
3.761  1.78308 -0.038955 1.80638 -1.95938 -1.12867 0.576239 0.443152  1.7835 -0.0376474 1.80487 -1.95972 -1.13006 0.57661 0.441561  -0.479962 -1.36623 1.41254 0.462754 1.50662 -0.279082 1.65531 
3.771  1.77824 -0.0526533 1.82044 -1.95468 -1.11353 0.573507 0.459743  1.77866 -0.0513367 1.81895 -1.95504 -1.11493 0.573864 0.458142  -0.488233 -1.37338 1.40068 0.477359 1.52181 -0.267446 1.66298 
3.781  1.77332 -0.0664219 1.83439 -1.94983 -1.09823 0.570889 0.47641  1.77375 -0.0650964 1.83291 -1.95021 -1.09965 0.571234 0.474799  -0.496308 -1.38028 1.38873 0.491608 1.53683 -0.256039 1.6703 
3.791  1.76831 -0.0802582 1.84822 -1.94485 -1.08279 0.568385 0.493148  1.76876 -0.0789241 1.84675 -1.94524 -1.08423 0.568717 0.491527  -0.504186 -1.38692 1.3767 0.505493 1.55166 -0.244865 1.67728 
3.801  1.76323 -0.0941595 1.86192 -1.93972 -1.0672 0.565991 0.509955  1.76369 -0.0928171 1.86047 -1.94014 -1.06865 0.566311 0.508324  -0.511868 -1.39329 1.3646 0.519007 1.5663 -0.233929 1.6839 
3.811  1.75808 -0.108123 1.87551 -1.93447 -1.05146 0.563706 0.526825  1.75854 -0.106773 1.87406 -1.9349 -1.05293 0.564013 0.525186  -0.519351 -1.3994 1.35242 0.532142 1.58074 -0.223233 1.69017 
3.821  1.75285 -0.122147 1.88897 -1.92908 -1.03559 0.561526 0.543757  1.75332 -0.120788 1.88754 -1.92953 -1.03707 0.56182 0.542109  -0.526636 -1.40523 1.34016 0.544892 1.59499 -0.212781 1.69609 
3.831  1.74755 -0.136227 1.90231 -1.92357 -1.01957 0.559449 0.560746  1.74802 -0.134861 1.90089 -1.92403 -1.02107 0.559732 0.55909  -0.533722 -1.41079 1.32783 0.557249 1.60903 -0.202577 1.70166 
3.841  1.74217 -0.150362 1.91553 -1.91794 -1.00341 0.557474 0.577789  1.74266 -0.148988 1.91412 -1.91841 -1.00492 0.557744 0.576125  -0.540609 -1.41607 1.31542 0.569208 1.62287 -0.192622 1.70687 
3.851  1.73673 -0.164548 1.92862 -1.91219 -0.987108 0.555596 0.594883  1.73723 -0.163167 1.92722 -1.91268 -0.988639 0.555855 0.593211  -0.547297 -1.42107 1.30295 0.580762 1.63649 -0.18292 1.71173 
3.861  1.73123 -0.178782 1.94159 -1.90632 -0.970676 0.553815 0.612023  1.73173 -0.177395 1.9402 -1.90683 -0.972222 0.554062 0.610344  -0.553784 -1.42579 1.29041 0.591905 1.6499 -0.173474 1.71623 
3.871  1.72566 -0.193063 1.95443 -1.90035 -0.954111 0.552126 0.629206  1.72617 -0.191669 1.95305 -1.90087 -0.955672 0.552363 0.627521  -0.560073 -1.43022 1.27779 0.60263 1.66309 -0.164286 1.72038 
3.881  1.72003 -0.207386 1.96714 -1.89427 -0.937415 0.550528 0.646429  1.72055 -0.205986 1.96578 -1.8948 -0.93899 0.550754 0.644737  -0.566161 -1.43436 1.26512 0.612932 1.67606 -0.155358 1.72417 
3.891  1.71434 -0.221749 1.97973 -1.88809 -0.92059 0.549018 0.663688  1.71486 -0.220343 1.97838 -1.88864 -0.92218 0.549233 0.66199  -0.572049 -1.43821 1.25238 0.622806 1.6888 -0.146693 1.7276 
3.901  1.70859 -0.236149 1.99219 -1.88182 -0.90364 0.547593 0.68098  1.70912 -0.234737 1.99085 -1.88237 -0.905244 0.547798 0.679276  -0.577737 -1.44176 1.23957 0.632246 1.70131 -0.138293 1.73068 
3.911  1.70278 -0.250583 2.00452 -1.87545 -0.886565 0.546251 0.698301  1.70332 -0.249166 2.0032 -1.87602 -0.888183 0.546446 0.696592  -0.583226 -1.44502 1.22671 0.641248 1.71358 -0.130158 1.7334 
3.921  1.69692 -0.265048 2.01672 -1.86899 -0.869369 0.544989 0.715647  1.69747 -0.263626 2.01541 -1.86957 -0.871001 0.545174 0.713933  -0.588516 -1.44797 1.21379 0.649807 1.72562 -0.122292 1.73577 
3.931  1.69101 -0.279542 2.0288 -1.86246 -0.852053 0.543805 0.733015  1.69157 -0.278114 2.0275 -1.86305 -0.853699 0.54398 0.731296  -0.593606 -1.45063 1.2008 0.657917 1.73741 -0.114696 1.73778 
3.941  1.68505 -0.29406 2.04074 -1.85584 -0.834621 0.542695 0.750402  1.68561 -0.292628 2.03945 -1.85644 -0.83628 0.54286 0.748678  -0.598498 -1.45298 1.18777 0.665576 1.74896 -0.10737 1.73944 
3.951  1.67904 -0.3086 2.05255 -1.84915 -0.817075 0.541657 0.767803  1.67961 -0.307164 2.05128 -1.84976 -0.818747 0.541813 0.766076  -0.603192 -1.45502 1.17468 0.672779 1.76027 -0.100316 1.74075 
3.961  1.67299 -0.32316 2.06423 -1.84238 -0.799417 0.540688 0.785216  1.67356 -0.321719 2.06297 -1.84301 -0.801102 0.540835 0.783485  -0.607687 -1.45676 1.16154 0.679522 1.77132 -0.0935342 1.7417 
3.971  1.66689 -0.337735 2.07578 -1.83556 -0.781649 0.539785 0.802636  1.66747 -0.33629 2.07453 -1.83619 -0.783347 0.539924 0.800902  -0.611985 -1.45819 1.14835 0.685801 1.78212 -0.0870266 1.74231 
3.981  1.66075 -0.352322 2.0872 -1.82867 -0.763775 0.538946 0.820061  1.66133 -0.350875 2.08596 -1.82931 -0.765485 0.539077 0.818324  -0.616087 -1.4593 1.13511 0.691614 1.79266 -0.0807933 1.74257 
3.991  1.65457 -0.36692 2.09848 -1.82173 -0.745797 0.538168 0.837486  1.65516 -0.365469 2.09726 -1.82238 -0.747519 0.538291 0.835747  -0.619993 -1.46011 1.12183 0.696957 1.80294 -0.0748343 1.74248 
4.001  1.64835 -0.381524 2.10964 -1.81473 -0.727717 0.537449 0.854909  1.64894 -0.38007 2.10843 -1.81539 -0.729451 0.537564 0.853167  -0.623704 -1.4606 1.1085 0.701829 1.81296 -0.0691499 1.74204 
4.011  1.6421 -0.396131 2.12065 -1.80769 -0.709538 0.536785 0.872326  1.64269 -0.394674 2.11946 -1.80836 -0.711285 0.536892 0.870582  -0.62722 -1.46077 1.09513 0.706225 1.82272 -0.0637407 1.74126 
4.021  1.63581 -0.410738 2.13154 -1.80061 -0.691263 0.536173 0.889734  1.63641 -0.409279 2.13036 -1.80128 -0.693021 0.536273 0.887988  -0.630543 -1.46063 1.08172 0.710144 1.83221 -0.0586066 1.74014 
4.031  1.62949 -0.425343 2.14229 -1.79349 -0.672895 0.535612 0.907128  1.63009 -0.423882 2.14112 -1.79417 -0.674664 0.535705 0.905382  -0.633674 -1.46017 1.06827 0.713584 1.84143 -0.0537466 1.73868 
4.041  1.62313 -0.439941 2.1529 -1.78634 -0.654436 0.535097 0.924506  1.62375 -0.438478 2.15175 -1.78703 -0.656216 0.535184 0.922759  -0.636613 -1.45939 1.05478 0.716543 1.85038 -0.0491603 1.73689 
4.051  1.61675 -0.454529 2.16338 -1.77916 -0.635888 0.534628 0.941865  1.61737 -0.453066 2.16224 -1.77985 -0.637679 0.534708 0.940117  -0.639362 -1.45829 1.04126 0.719019 1.85905 -0.0448477 1.73476 
4.061  1.61035 -0.469106 2.17373 -1.77196 -0.617256 0.5342 0.9592  1.61097 -0.467641 2.1726 -1.77266 -0.619057 0.534274 0.957453  -0.641922 -1.45687 1.02771 0.721013 1.86745 -0.0408073 1.7323 
4.071  1.60392 -0.483666 2.18394 -1.76474 -0.59854 0.533811 0.97651  1.60454 -0.482201 2.18282 -1.76545 -0.600351 0.533879 0.974762  -0.644294 -1.45513 1.01413 0.722522 1.87557 -0.0370388 1.72951 
4.081  1.59746 -0.498207 2.19401 -1.75751 -0.579745 0.533458 0.99379  1.59809 -0.496742 2.19291 -1.75822 -0.581566 0.533521 0.992043  -0.646479 -1.45307 1.00052 0.723545 1.88341 -0.0335406 1.72639 
4.091  1.59099 -0.512726 2.20395 -1.75027 -0.560873 0.533139 1.01104  1.59162 -0.511261 2.20286 -1.75099 -0.562704 0.533197 1.00929  -0.64848 -1.45069 0.986884 0.724084 1.89097 -0.0303111 1.72295 
4.101  1.58449 -0.52722 2.21375 -1.74303 -0.541926 0.532851 1.02825  1.58513 -0.525755 2.21267 -1.74375 -0.543767 0.532904 1.0265  -0.650296 -1.44798 0.973224 0.724136 1.89825 -0.0273486 1.71919 
4.111  1.57798 -0.541685 2.22341 -1.73579 -0.522909 0.532591 1.04542  1.57862 -0.54022 2.22235 -1.73651 -0.524758 0.532639 1.04368  -0.65193 -1.44495 0.959543 0.723703 1.90524 -0.0246518 1.71512 
4.121  1.57145 -0.556118 2.23294 -1.72856 -0.503822 0.532357 1.06255  1.5721 -0.554654 2.23189 -1.72928 -0.505681 0.532401 1.06081  -0.653382 -1.4416 0.945842 0.722784 1.91194 -0.022219 1.71073 
4.131  1.56491 -0.570516 2.24233 -1.72134 -0.484671 0.532146 1.07963  1.56556 -0.569053 2.24129 -1.72206 -0.486538 0.532185 1.07789  -0.654655 -1.43793 0.932123 0.721381 1.91836 -0.0200483 1.70604 
4.141  1.55836 -0.584876 2.25158 -1.71413 -0.465456 0.531956 1.09667  1.55901 -0.583415 2.25056 -1.71486 -0.467331 0.531991 1.09493  -0.65575 -1.43393 0.918389 0.719494 1.9245 -0.0181371 1.70104 
4.151  1.5518 -0.599194 2.2607 -1.70695 -0.446182 0.531783 1.11365  1.55245 -0.597734 2.25969 -1.70768 -0.448065 0.531814 1.11192  -0.656669 -1.42961 0.904642 0.717125 1.93034 -0.0164828 1.69574 
4.161  1.54523 -0.613467 2.26968 -1.69979 -0.42685 0.531625 1.13058  1.54588 -0.61201 2.26868 -1.70052 -0.428741 0.531653 1.12885  -0.657413 -1.42498 0.890884 0.714274 1.93589 -0.0150827 1.69014 
4.171  1.53865 -0.627692 2.27852 -1.69266 -0.407465 0.53148 1.14746  1.5393 -0.626238 2.27753 -1.69339 -0.409363 0.531505 1.14573  -0.657985 -1.42002 0.877118 0.710944 1.94115 -0.0139348 1.68424 
4.181  1.53207 -0.641866 2.28722 -1.68557 -0.388028 0.531346 1.16427  1.53272 -0.640415 2.28625 -1.6863 -0.389934 0.531368 1.16254  -0.658386 -1.41474 0.863345 0.707136 1.94612 -0.0130359 1.67806 
4.191  1.52548 -0.655986 2.29578 -1.67852 -0.368543 0.531219 1.18102  1.52614 -0.654538 2.29483 -1.67925 -0.370456 0.531239 1.1793  -0.658617 -1.40914 0.849567 0.702852 1.9508 -0.0123826 1.6716 
4.201  1.5189 -0.670048 2.30421 -1.67152 -0.349013 0.531097 1.1977  1.51955 -0.668603 2.30327 -1.67225 -0.350932 0.531115 1.19598  -0.658682 -1.40322 0.835788 0.698096 1.95519 -0.0119724 1.66485 
4.211  1.51231 -0.68405 2.3125 -1.66456 -0.32944 0.530979 1.21431  1.51297 -0.682608 2.31157 -1.66529 -0.331366 0.530994 1.2126  -0.658581 -1.39699 0.822009 0.692869 1.95928 -0.0118014 1.65783 
4.221  1.50573 -0.697987 2.32065 -1.65766 -0.309828 0.530861 1.23085  1.50639 -0.69655 2.31974 -1.65839 -0.31176 0.530874 1.22915  -0.658317 -1.39044 0.808234 0.687175 1.96308 -0.0118659 1.65053 
4.231  1.49915 -0.711858 2.32866 -1.65082 -0.29018 0.530741 1.24732  1.49981 -0.710425 2.32776 -1.65154 -0.292117 0.530753 1.24562  -0.657891 -1.38358 0.794463 0.681016 1.96659 -0.0121623 1.64298 
4.241  1.49257 -0.725658 2.33654 -1.64404 -0.270497 0.530617 1.26371  1.49323 -0.72423 2.33565 -1.64476 -0.27244 0.530628 1.26202  -0.657307 -1.3764 0.780698 0.674397 1.9698 -0.0126867 1.63515 
4.251  1.486 -0.739385 2.34428 -1.63733 -0.250784 0.530486 1.28002  1.48666 -0.737962 2.3434 -1.63805 -0.252732 0.530496 1.27834  -0.656565 -1.36891 0.766944 0.66732 1.97272 -0.0134355 1.62708 
4.261  1.47944 -0.753035 2.35188 -1.6307 -0.231044 0.530347 1.29625  1.4801 -0.751618 2.35102 -1.63141 -0.232996 0.530357 1.29457  -0.655669 -1.36111 0.753202 0.659791 1.97535 -0.0144047 1.61875 
4.271  1.47289 -0.766606 2.35934 -1.62414 -0.211278 0.530198 1.3124  1.47355 -0.765194 2.3585 -1.62485 -0.213235 0.530206 1.31073  -0.65462 -1.353 0.739473 0.651811 1.97768 -0.0155892 1.61017 
4.281  1.46635 -0.780094 2.36667 -1.61766 -0.191491 0.530035 1.32846  1.46701 -0.778689 2.36584 -1.61836 -0.193452 0.530043 1.32679  -0.65342 -1.34459 0.725762 0.643387 1.97973 -0.0169849 1.60136 
4.291  1.45982 -0.793497 2.37386 -1.61127 -0.171685 0.529857 1.34442  1.46048 -0.792098 2.37304 -1.61197 -0.17365 0.529866 1.34277  -0.652072 -1.33587 0.712068 0.634524 1.98148 -0.0185879 1.59231 
4.301  1.45331 -0.806811 2.38091 -1.60497 -0.151862 0.529663 1.3603  1.45397 -0.805418 2.38011 -1.60566 -0.153831 0.529671 1.35865  -0.650578 -1.32685 0.698396 0.625224 1.98294 -0.0203926 1.58302 
4.311  1.44681 -0.820033 2.38782 -1.59877 -0.132027 0.529449 1.37608  1.44747 -0.818648 2.38704 -1.59945 -0.133999 0.529458 1.37444  -0.648941 -1.31753 0.684749 0.615494 1.98412 -0.0223939 1.57352 
4.321  1.44033 -0.833161 2.3946 -1.59266 -0.112181 0.529214 1.39177  1.44099 -0.831783 2.39383 -1.59334 -0.114156 0.529224 1.39014  -0.647162 -1.30792 0.671126 0.605341 1.985 -0.0245872 1.56379 
4.331  1.43387 -0.84619 2.40125 -1.58666 -0.0923273 0.528957 1.40736  1.43452 -0.84482 2.40049 -1.58733 -0.0943056 0.528967 1.40573  -0.645245 -1.298 0.657533 0.594767 1.9856 -0.0269676 1.55385 
4.341  1.42742 -0.85912 2.40775 -1.58077 -0.0724695 0.528674 1.42285  1.42808 -0.857757 2.40701 -1.58143 -0.0744503 0.528686 1.42123  -0.643191 -1.2878 0.64397 0.58378 1.98591 -0.0295296 1.54371 
4.351  1.421 -0.871946 2.41413 -1.57499 -0.05261 0.528365 1.43823  1.42166 -0.870591 2.41339 -1.57564 -0.054593 0.528379 1.43662  -0.641004 -1.27731 0.63044 0.572385 1.98593 -0.0322679 1.53336 
4.361  1.4146 -0.884665 2.42036 -1.56932 -0.0327517 0.528028 1.45351  1.41526 -0.883319 2.41964 -1.56997 -0.0347366 0.528043 1.45191  -0.638685 -1.26652 0.616946 0.56059 1.98567 -0.0351773 1.52281 
4.371  1.40823 -0.897275 2.42646 -1.56378 -0.0128974 0.527661 1.46869  1.40888 -0.895939 2.42576 -1.56441 -0.014884 0.527678 1.4671  -0.636238 -1.25546 0.603489 0.5484 1.98513 -0.0382515 1.51208 
4.381  1.40188 -0.909773 2.43243 -1.55836 0.00695 0.527263 1.48376  1.40253 -0.908446 2.43174 -1.55898 0.00496216 0.527281 1.48217  -0.633664 -1.24411 0.590073 0.53582 1.9843 -0.0414846 1.50116 
4.391  1.39556 -0.922157 2.43827 -1.55306 0.0267878 0.526831 1.49871  1.39621 -0.920839 2.43759 -1.55368 0.0247989 0.526852 1.49714  -0.630967 -1.23249 0.576699 0.52286 1.9832 -0.0448709 1.49006 
4.401  1.38926 -0.934422 2.44397 -1.5479 0.0466132 0.526365 1.51356  1.38991 -0.933114 2.4433 -1.54851 0.0446236 0.526388 1.51199  -0.628149 -1.22059 0.56337 0.509525 1.98182 -0.048405 1.47879 
4.411  1.38299 -0.946568 2.44953 -1.54287 0.0664234 0.525863 1.52829  1.38364 -0.94527 2.44888 -1.54347 0.0644334 0.525888 1.52673  -0.625212 -1.20842 0.55009 0.495823 1.98016 -0.0520805 1.46735 
4.421  1.37676 -0.95859 2.45497 -1.53798 0.0862157 0.525323 1.5429  1.3774 -0.957302 2.45433 -1.53857 0.0842255 0.525351 1.54136  -0.62216 -1.19599 0.536858 0.481761 1.97823 -0.0558911 1.45575 
4.431  1.37055 -0.970487 2.46027 -1.53324 0.105987 0.524745 1.5574  1.37119 -0.96921 2.45965 -1.53381 0.103997 0.524776 1.55587  -0.618994 -1.18329 0.523679 0.467347 1.97603 -0.0598304 1.444 
4.441  1.36438 -0.982255 2.46544 -1.52864 0.125736 0.524126 1.57178  1.36502 -0.980989 2.46483 -1.5292 0.123746 0.52416 1.57026  -0.615719 -1.17033 0.510554 0.452589 1.97356 -0.0638923 1.4321 
4.451  1.35824 -0.993892 2.47048 -1.52419 0.145458 0.523466 1.58604  1.35887 -0.992638 2.46989 -1.52474 0.143469 0.523504 1.58453  -0.612335 -1.15711 0.497486 0.437494 1.97082 -0.0680705 1.42006 
4.461  1.35213 -1.0054 2.47539 -1.51989 0.165151 0.522764 1.60018  1.35276 -1.00415 2.47481 -1.52043 0.163163 0.522805 1.59868  -0.608847 -1.14364 0.484477 0.422071 1.96782 -0.0723572 1.40788 
4.471  1.34606 -1.01676 2.48017 -1.51575 0.184813 0.522019 1.6142  1.34669 -1.01553 2.4796 -1.51627 0.182827 0.522063 1.61271  -0.605257 -1.12992 0.47153 0.406328 1.96456 -0.0767462 1.39558 
4.481  1.34002 -1.02799 2.48482 -1.51176 0.204442 0.521229 1.62809  1.34065 -1.02677 2.48427 -1.51227 0.202456 0.521277 1.62662  -0.601567 -1.11595 0.458646 0.390275 1.96103 -0.0812319 1.38315 
4.491  1.33403 -1.03908 2.48935 -1.50794 0.224033 0.520394 1.64186  1.33465 -1.03788 2.4888 -1.50844 0.22205 0.520446 1.6404  -0.597781 -1.10175 0.445829 0.373918 1.95725 -0.0858068 1.3706 
4.501  1.32807 -1.05003 2.49374 -1.50429 0.243586 0.519513 1.65551  1.32869 -1.04883 2.49321 -1.50477 0.241604 0.519569 1.65405  -0.593901 -1.08731 0.433081 0.357267 1.95321 -0.090463 1.35795 
4.511  1.32215 -1.06083 2.49801 -1.5008 0.263097 0.518585 1.66902  1.32277 -1.05965 2.49749 -1.50126 0.261118 0.518645 1.66758  -0.58993 -1.07264 0.420403 0.340331 1.94892 -0.0951941 1.34519 
4.521  1.31627 -1.07148 2.50215 -1.49748 0.282563 0.517609 1.68241  1.31689 -1.07031 2.50164 -1.49793 0.280587 0.517673 1.68098  -0.585871 -1.05773 0.407798 0.323119 1.94438 -0.0999936 1.33233 
4.531  1.31043 -1.08198 2.50616 -1.49434 0.301984 0.516584 1.69567  1.31105 -1.08083 2.50567 -1.49477 0.30001 0.516653 1.69425  -0.581727 -1.04261 0.395269 0.305641 1.9396 -0.104854 1.31938 
4.541  1.30464 -1.09233 2.51005 -1.49137 0.321355 0.515511 1.7088  1.30525 -1.09119 2.50958 -1.49179 0.319384 0.515584 1.70739  -0.577501 -1.02727 0.382817 0.287906 1.93457 -0.109769 1.30635 
4.551  1.29888 -1.10253 2.51382 -1.48858 0.340674 0.514389 1.72179  1.29949 -1.1014 2.51335 -1.48898 0.338707 0.514467 1.7204  -0.573195 -1.01171 0.370444 0.269923 1.92931 -0.114729 1.29323 
4.561  1.29317 -1.11257 2.51746 -1.48597 0.35994 0.513217 1.73466  1.29377 -1.11145 2.51701 -1.48636 0.357977 0.513299 1.73328  -0.568812 -0.995948 0.358155 0.251702 1.9238 -0.119729 1.28005 
4.571  1.28751 -1.12245 2.52098 -1.48355 0.37915 0.511994 1.7474  1.2881 -1.12135 2.52054 -1.48392 0.37719 0.512081 1.74603  -0.564355 -0.979978 0.345948 0.233253 1.91807 -0.124762 1.2668 
4.581  1.28189 -1.13216 2.52438 -1.48131 0.398301 0.510721 1.76  1.28248 -1.13108 2.52396 -1.48166 0.396346 0.510813 1.75864  -0.559828 -0.963809 0.333829 0.214585 1.9121 -0.129818 1.25348 
4.591  1.27631 -1.14172 2.52766 -1.47925 0.417391 0.509398 1.77246  1.2769 -1.14065 2.52725 -1.47959 0.41544 0.509494 1.77112  -0.555233 -0.947445 0.321798 0.195709 1.90591 -0.134891 1.24012 
4.601  1.27078 -1.15111 2.53082 -1.47739 0.436418 0.508024 1.7848  1.27137 -1.15006 2.53042 -1.47771 0.434472 0.508125 1.78347  -0.550573 -0.930893 0.309857 0.176635 1.89949 -0.139974 1.22671 
4.611  1.2653 -1.16034 2.53386 -1.47572 0.45538 0.506598 1.797  1.26588 -1.1593 2.53347 -1.47602 0.453439 0.506705 1.79568  -0.545851 -0.914155 0.298009 0.157373 1.89286 -0.145059 1.21325 
4.621  1.25987 -1.1694 2.53678 -1.47425 0.474275 0.505122 1.80906  1.26044 -1.16837 2.5364 -1.47453 0.472339 0.505234 1.80776  -0.541069 -0.897238 0.286257 0.137934 1.88601 -0.150138 1.19976 
4.631  1.25448 -1.17828 2.53958 -1.47296 0.4931 0.503596 1.82099  1.25505 -1.17727 2.53922 -1.47323 0.491169 0.503712 1.81971  -0.536231 -0.880148 0.2746 0.118326 1.87895 -0.155205 1.18625 
4.641  1.24914 -1.187 2.54227 -1.47188 0.511853 0.502018 1.83279  1.24971 -1.18601 2.54192 -1.47213 0.509928 0.50214 1.83151  -0.53134 -0.86289 0.263043 0.0985629 1.87168 -0.160251 1.17271 
4.651  1.24385 -1.19554 2.54484 -1.47099 0.530533 0.500391 1.84445  1.24442 -1.19456 2.5445 -1.47122 0.528614 0.500518 1.84319  -0.526399 -0.845468 0.251587 0.078653 1.86421 -0.165268 1.15915 
4.661  1.23861 -1.20391 2.5473 -1.47031 0.549137 0.498713 1.85597  1.23917 -1.20295 2.54698 -1.47052 0.547224 0.498845 1.85472  -0.521409 -0.827888 0.240233 0.0586077 1.85653 -0.170251 1.14558 
4.671  1.23342 -1.2121 2.54965 -1.46982 0.567663 0.496986 1.86736  1.23398 -1.21115 2.54933 -1.47001 0.565756 0.497123 1.86612  -0.516375 -0.810156 0.228984 0.0384377 1.84866 -0.17519 1.13201 
4.681  1.22829 -1.22011 2.55188 -1.46954 0.586109 0.495209 1.87861  1.22883 -1.21918 2.55158 -1.46971 0.584209 0.495352 1.87739  -0.511299 -0.792277 0.217843 0.0181533 1.8406 -0.180078 1.11843 
4.691  1.2232 -1.22794 2.55401 -1.46946 0.604474 0.493384 1.88973  1.22374 -1.22703 2.55371 -1.46961 0.602581 0.493532 1.88852  -0.506185 -0.774257 0.206809 -0.00223398 1.83235 -0.184907 1.10487 
4.701  1.21816 -1.23559 2.55602 -1.46958 0.622756 0.491512 1.90071  1.2187 -1.2347 2.55574 -1.46972 0.62087 0.491664 1.89952  -0.501034 -0.756101 0.195885 -0.0227133 1.82391 -0.189671 1.09132 
4.711  1.21318 -1.24306 2.55792 -1.46991 0.640952 0.489591 1.91155  1.21371 -1.24219 2.55766 -1.47003 0.639073 0.489749 1.91037  -0.49585 -0.737815 0.185074 -0.0432746 1.8153 -0.19436 1.07778 
4.721  1.20824 -1.25035 2.55972 -1.47045 0.659061 0.487625 1.92227  1.20877 -1.24949 2.55946 -1.47054 0.65719 0.487788 1.9211  -0.490636 -0.719405 0.174377 -0.0639065 1.8065 -0.198969 1.06427 
4.731  1.20336 -1.25745 2.56141 -1.47119 0.677082 0.485612 1.93284  1.20389 -1.25661 2.56117 -1.47126 0.675218 0.485781 1.93169  -0.485395 -0.700877 0.163795 -0.0845979 1.79754 -0.203489 1.05079 
4.741  1.19854 -1.26437 2.563 -1.47214 0.695011 0.483555 1.94328  1.19906 -1.26354 2.56276 -1.47219 0.693155 0.483729 1.94214  -0.480129 -0.682236 0.153331 -0.105337 1.78841 -0.207913 1.03735 
4.751  1.19376 -1.2711 2.56448 -1.4733 0.712849 0.481454 1.95359  1.19428 -1.27029 2.56426 -1.47333 0.711001 0.481633 1.95246  -0.474842 -0.663489 0.142985 -0.126114 1.77911 -0.212233 1.02394 
4.761  1.18904 -1.27764 2.56586 -1.47466 0.730593 0.479311 1.96376  1.18955 -1.27685 2.56565 -1.47467 0.728753 0.479494 1.96265  -0.469536 -0.644639 0.13276 -0.146918 1.76966 -0.216442 1.01058 
4.771  1.18437 -1.28399 2.56713 -1.47624 0.748242 0.477126 1.9738  1.18488 -1.28322 2.56693 -1.47623 0.746411 0.477314 1.9727  -0.464214 -0.625695 0.122657 -0.167736 1.76005 -0.220532 0.997278 
4.781  1.17976 -1.29015 2.56831 -1.47802 0.765794 0.4749 1.98371  1.18026 -1.2894 2.56812 -1.47799 0.763971 0.475094 1.98262  -0.458879 -0.606663 0.112677 -0.188559 1.7503 -0.224497 0.984028 
4.791  1.17519 -1.29612 2.56939 -1.48001 0.783248 0.472636 1.99348  1.17569 -1.29539 2.56921 -1.47996 0.781433 0.472834 1.99241  -0.453534 -0.587546 0.102823 -0.209375 1.74039 -0.228328 0.970839 
4.801  1.17069 -1.3019 2.57037 -1.48221 0.800601 0.470334 2.00312  1.17117 -1.30119 2.5702 -1.48213 0.798796 0.470537 2.00206  -0.448182 -0.568352 0.0930948 -0.230174 1.73035 -0.232018 0.957717 
4.811  1.16623 -1.30749 2.57125 -1.48461 0.817854 0.467996 2.01263  1.16671 -1.30679 2.57109 -1.48452 0.816058 0.468204 2.01159  -0.442825 -0.549088 0.0834942 -0.250943 1.72017 -0.235561 0.944667 
4.821  1.16183 -1.31288 2.57204 -1.48722 0.835004 0.465624 2.02202  1.16231 -1.31221 2.57189 -1.48711 0.833218 0.465835 2.02099  -0.437466 -0.529757 0.0740229 -0.271671 1.70986 -0.23895 0.931693 
4.831  1.15748 -1.31808 2.57273 -1.49004 0.852051 0.463218 2.03127  1.15795 -1.31743 2.57259 -1.48991 0.850273 0.463434 2.03025  -0.432109 -0.510368 0.0646822 -0.29235 1.69942 -0.242176 0.918801 
4.841  1.15319 -1.32309 2.57333 -1.49307 0.868992 0.46078 2.04039  1.15365 -1.32245 2.57321 -1.49292 0.867225 0.461001 2.03939  -0.426755 -0.490925 0.0554728 -0.312966 1.68885 -0.245233 0.905995 
4.851  1.14895 -1.3279 2.57384 -1.4963 0.885828 0.458314 2.04939  1.14941 -1.32728 2.57373 -1.49613 0.88407 0.458538 2.0484  -0.421407 -0.471435 0.0463963 -0.333509 1.67817 -0.248115 0.893279 
4.861  1.14476 -1.33252 2.57426 -1.49974 0.902555 0.455819 2.05826  1.14522 -1.33192 2.57415 -1.49954 0.900807 0.456047 2.05728  -0.416068 -0.451905 0.0374541 -0.353969 1.66738 -0.250813 0.880659 
4.871  1.14062 -1.33694 2.57459 -1.50338 0.919175 0.453298 2.067  1.14108 -1.33636 2.57449 -1.50316 0.917437 0.45353 2.06604  -0.410742 -0.432338 0.028647 -0.374335 1.65647 -0.253323 0.868138 
4.881  1.13654 -1.34117 2.57483 -1.50723 0.935685 0.450753 2.07562  1.13699 -1.3406 2.57475 -1.50699 0.933957 0.450989 2.07467  -0.405431 -0.412744 0.0199751 -0.394594 1.64546 -0.255636 0.855721 
4.891  1.13252 -1.34519 2.57499 -1.51127 0.952084 0.448186 2.08412  1.13296 -1.34465 2.57491 -1.51101 0.950366 0.448426 2.08318  -0.400137 -0.393126 0.0114403 -0.414738 1.63435 -0.257746 0.843412 
4.901  1.12854 -1.34903 2.57506 -1.51552 0.968371 0.445599 2.09249  1.12898 -1.34851 2.575 -1.51524 0.966664 0.445842 2.09157  -0.394862 -0.373491 0.00304361 -0.434755 1.62315 -0.259647 0.831215 
4.911  1.12462 -1.35266 2.57505 -1.51997 0.984546 0.442993 2.10074  1.12505 -1.35216 2.57499 -1.51967 0.98285 0.44324 2.09983  -0.38961 -0.353844 -0.00521493 -0.454635 1.61185 -0.261332 0.819135 
